"X","Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM","Mean_CORR","High_Corr_Count"
48,"595_fri_c0_1000_10",1000,11,"S1",1,0.92374051117054,0.059867539932271,0.0710332342640985,934.168442035141,0.851506235802935,6,1390.06700000001,"cos_deg(x2*x1)","x2*x1","x5",1,1,0.998298508671556,0.020451902677856,0
49,"596_fri_c2_250_5",250,6,"S1",1,0.248001382433121,0.223347456544724,0.472965763791355,45.023723380486,-3.06581758417851,6,628.888000000006,"x2","troot(p0(x2))","x5",0.999999993726594,0.998921860264835,0.952700015415447,0.310290168005418,1
50,"597_fri_c2_500_5",500,6,"S1",1,0.787601167853887,0.104497220712692,0.133657598987944,198.567412757727,0.618401682921801,9,794.562999999995,"sigmoid(x2)","x2*x2","sigmoid(p0(x2))",1,1,0.999999999999856,0.294667706012778,1
51,"598_fri_c0_1000_25",1000,26,"S1",1,0.981667501215498,0.0332822966338847,0.0409735526875927,1309.55566692541,0.963226381905155,9,1497.60399999999,"x5","x3","cos_deg(x2*x1)",1,1,1,0.0260605029910167,0
52,"599_fri_c2_1000_5",1000,6,"S1",1,0.578134598723787,0.156594341468601,0.178932187875223,222.167641187866,0.333906917402674,7,1674.87299999999,"x5","x2","sin_deg(x3)",1,0.999999996621364,0.999946907236777,0.276608493752262,1
53,"601_fri_c1_250_5",250,6,"S1",1,0.746526524375996,0.101990129037197,0.127916614660608,119.047823817588,0.511007095977898,9,688.875,"cos_deg(x2)","x2*x2","x2",1,1,0.788895756409715,0.14911272804801,1
54,"602_fri_c3_250_10",250,11,"S1",1,0.416665475564065,0.120705782885627,0.144142875883024,84.8881904011969,0.156781481277258,10,587.152000000002,"x4","x5","x3",0.71593689211013,0.624730207410672,0.60916108970565,0.164897979095035,2
55,"603_fri_c0_250_50",250,51,"S1",1,0.947906264126773,0.0520190517354227,0.0632997273002568,204.403489260897,0.897279187732598,8,644.309000000008,"x2*x1","sigmoid(x2*x1)","x5",1,0.999999734355027,0.974666777670925,0.0492289039509375,0
56,"604_fri_c4_500_10",500,11,"S1",1,0.550156638546,0.11620019732866,0.144736762899909,184.157791103508,0.26584693945597,9,836.659000000014,"x4","x5*x5","sin_deg(x5)",0.999999999984189,0.997893397160766,0.992824667628227,0.18311580938671,2
57,"605_fri_c2_250_25",250,26,"S1",1,0.663207931530756,0.13500631118442,0.192412788219473,82.4146583265423,0.165499948988807,12,832.415000000008,"x4","x1*x1","x5",0.999999999996698,0.999999456034831,0.999999419538573,0.0611440213881474,1
58,"606_fri_c2_1000_10",1000,11,"S1",1,0.534180735547386,0.0837859621156641,0.283300747739505,684.721808004172,-0.878490190262271,15,2200.69499999998,"x4","x5","cos_deg(x1)",1,1,1,0.0747005654730325,1
59,"607_fri_c4_1000_50",1000,51,"S1",1,0.866363089333671,0.053164582047511,0.0711469415430783,843.717912535027,0.748590321376857,13,2243.50200000001,"x3*x3","sigmoid(x5*x5)","x2",1,0.999999999996442,0.999999996791749,0.0299746590452734,2
60,"608_fri_c3_1000_10",1000,11,"S1",1,0.746714779904632,0.0828484281475675,0.0999013329807313,582.220571481297,0.553042693952999,12,1613.71899999998,"x2*x3","x4","x3*troot(x2)",1,1,1,0.135391640984522,2
61,"609_fri_c0_1000_5",1000,6,"S1",1,0.910822046599952,0.0616301092868397,0.0772119690645815,820.739359659937,0.829432766766281,9,1541.01199999999,"x2","x4","sin_deg(1+(x5+(sin_deg(x1)+x3)))",1,1,1,0.0242958741999402,0
62,"611_fri_c3_100_5",100,6,"S1",1,0.656038944979125,0.150512483422016,0.180619747128637,30.6335580005118,0.424603988592273,8,413.564000000013,"x4","x4","x5",0.666462372805858,0.665313546237707,0.64952436985526,0.545198106748698,2
63,"612_fri_c1_1000_5",1000,6,"S1",1,0.746388079625981,0.105935684448787,0.127539106130845,368.851923806171,0.541469057728807,9,1447.736,"x1","cos_deg(x2)","x4",1,1,1,0.160539507058489,1
64,"613_fri_c3_250_5",250,6,"S1",1,0.786457497757788,0.0795183472262617,0.108701049757701,150.157043202875,0.598960345139652,9,655.584000000003,"sin_deg(x2)","sigmoid(x2)","x5*x3",1,1,0.999999999999999,0.539339557401223,2
65,"615_fri_c4_250_10",250,11,"S1",1,0.596299769682087,0.104152147741658,0.123899466531147,95.0070341398387,0.351072820481481,7,613.517999999982,"sin_deg(x5)","x4","x5",0.999999619279453,0.849992949603812,0.844928235826962,0.175961909773079,2
66,"616_fri_c4_500_50",500,51,"S1",1,0.872700134186417,0.0717215351666812,0.0913622293997133,326.038229231739,0.757524650656823,8,1422.99799999999,"x4","sin_deg(x2)","sigmoid(x2)",1,1,0.999999999999972,0.0418240973090118,2
67,"617_fri_c3_500_5",500,6,"S1",1,0.647671062964723,0.0991840379376235,0.119966557103017,234.854926934377,0.410052506594354,8,771.839000000007,"x5*(x3*x2)","x3*x2","sin_deg(x1)",0.999999999877253,0.999999999877239,0.999999906197414,0.554686397454268,2
68,"618_fri_c3_1000_50",1000,51,"S1",1,0.98816067494191,0.0211848909459912,0.0273055674294325,1313.31795127252,0.975784894004419,13,2453.15099999998,"x3*cos_deg(x5*sin_deg(x4))","cos_deg(x5*sin_deg(x4))","x3",1,1,1,0.0286173365822498,2
69,"620_fri_c1_1000_25",1000,26,"S1",1,0.977464557031102,0.0311933372425168,0.0388950998492465,1251.49416336615,0.955385428440695,14,2237.56700000001,"x2*x1","cos_deg((x2*x1)*x2)","cos_deg(x3)",1,1,1,0.0304821346207317,1
70,"621_fri_c0_100_10",100,11,"S1",1,0.451968139876251,0.18823292145994,0.592001302750132,43.7277310084054,-5.86497370527211,9,451.989999999991,"p0(x2)","x1","x5",0.996598424515011,0.74747817615699,0.744291893733369,0.0793482276769348,0
71,"622_fri_c2_1000_50",1000,51,"S1",1,0.991327948435873,0.0235399002034347,0.0295257188906681,1300.7437488664,0.98227422826943,9,2448.73599999998,"sigmoid(cos_deg(x3))","sin_deg(sigmoid(x2*x1))","cos_deg(troot(troot(cos_deg(troot(sigmoid(sigmoid(x5))*cos_deg(x3))))))",1,1,1,0.0277565600218395,1
72,"623_fri_c4_1000_10",1000,11,"S1",1,0.877006577091461,0.0568069176999963,0.0756206295702442,824.77246493836,0.768630823020723,15,2700.318,"sigmoid(x2*x2)","x4","cos_deg(x2*x2)",1,1,1,0.168064207056904,2
73,"624_fri_c0_100_5",100,6,"S1",1,0.808140162860757,0.10664639015068,0.124613897320135,65.5224050567544,0.627318896355507,9,557.051000000007,"x5","sin_deg(x1)","x1",0.99998451150479,0.994664870162843,0.715270808267811,0.0427249217697754,0
74,"626_fri_c2_500_50",500,51,"S1",1,0.863510408415918,0.0793674425752191,0.103309344421432,244.232570762869,0.726220982149211,8,1433.92999999999,"x4","cos_deg(x2)","x2",1,0.999999996545324,0.999999987807174,0.038817319869931,1
75,"627_fri_c2_500_10",500,11,"S1",1,0.865964870863792,0.0751096947633557,0.101157558644885,253.057121869311,0.747760184016262,14,1218.97399999999,"sin_deg(x2)","x3","sigmoid(x3)",1,0.999999999999926,0.999999999991696,0.0816411288666567,1
76,"628_fri_c3_1000_5",1000,6,"S1",1,0.723090807127234,0.101706460082254,0.123375054791509,513.835945066854,0.497455494169529,7,1219.095,"x1*x3","cos_deg(sigmoid(x1+(x3*x1)))","x1",1,1,0.65000137084549,0.540232489701932,2
77,"631_fri_c1_500_5",500,6,"S1",1,0.737203781759235,0.11025022355984,0.136421744445878,153.12140182898,0.522473604475104,9,1016.052,"x2*x2","troot(x2)","cos_deg(troot(x2))",1,1,0.999999999999711,0.148650701183621,1
78,"633_fri_c0_500_25",500,26,"S1",1,0.977004952019359,0.0339703602411688,0.0407989412613917,655.244813499282,0.953773670195261,12,964.349000000017,"x3*x3","cos_deg(x1*x2)","x1*x2",1,0.999999665742165,0.997859547867419,0.0380119449309093,0
79,"634_fri_c2_100_10",100,11,"S1",1,0.866757898887444,0.100477520863904,0.14032466581063,15.1449063071268,0.744086468866051,9,480.46100000001,"sigmoid(x2)","sin_deg(x2)","x5",0.999936291800253,0.999934901627616,0.990118126874878,0.137672033773961,1
80,"635_fri_c0_250_10",250,11,"S1",1,0.929095885114105,0.0611955305313895,0.076978323883949,165.600667923151,0.857574255376626,6,681.416999999987,"x4","(x2*x2)*x1","x2*x1",1,1,1,0.0557688273289419,0
81,"637_fri_c1_500_50",500,51,"S1",1,0.986503711458405,0.0247344616402135,0.0313167711160871,684.793505945054,0.973170371300067,14,1310.74400000001,"x5","x4","x2*x1",1,1,1,0.0362446318855656,1
82,"641_fri_c1_500_10",500,11,"S1",1,0.826851692428593,0.0919937124899563,0.115139915104618,240.474833222398,0.683328381144427,10,1042.34199999998,"x4","x5","x2*x2",1,1,1,0.0640710249342872,1
83,"643_fri_c2_500_25",500,26,"S1",1,0.991876225821819,0.0229730727258576,0.0280710891562152,623.071870027677,0.983116669404583,14,1025.75,"troot(sin_deg(sigmoid(sigmoid(x1*x2))))","sin_deg(sigmoid(x1*x2))","sigmoid(sigmoid(cos_deg(1+(1+x3))))",1,1,1,0.0409195728764403,1
84,"644_fri_c4_250_25",250,26,"S1",1,0.830943890449367,0.0645746648777089,0.0910309777113357,148.781809688789,0.676611060066436,9,796.241999999998,"x2*(x2*x1)","(x2*x1)*(x2*x2)","sigmoid(x2)",0.999999999982149,0.999999999933725,0.999998605431048,0.0706351290205303,2
85,"645_fri_c3_500_50",500,51,"S1",1,0.810425508805039,0.0619781292528481,0.0833984765250627,393.933633571427,0.655795197968352,10,1186.943,"sin_deg(x2)","x3","x4",0.999999999999998,0.999999999997152,0.999999997111165,0.0400944727098031,2
86,"646_fri_c3_500_10",500,11,"S1",1,0.894945248323412,0.063962343459693,0.0818690842245094,337.443023466036,0.78336780640352,9,1072.86300000001,"sin_deg(x2)","sigmoid(x2)","x3",1,1,0.999957116504254,0.143726821095189,2
87,"647_fri_c1_250_10",250,11,"S1",1,0.850096731000411,0.0931907972956675,0.122047559606706,92.802774078135,0.708390434598501,7,715.772000000026,"x4","sigmoid(x2)","sin_deg(x2)",1,0.999999999999995,0.999999999999995,0.105092023137299,1
88,"648_fri_c1_250_50",250,51,"S1",1,0.990194595730777,0.0222958630251327,0.0270945575328528,289.533032845684,0.980475836074858,13,898.570000000007,"x3","sin_deg(x4)","x3*x3",1,1,1,0.0524052676038903,1
89,"649_fri_c0_500_5",500,6,"S1",1,0.909436522894535,0.0604483148973939,0.0754137412922009,409.898763118672,0.825387397305709,9,726.782000000007,"x4","sigmoid(x1)","x2",1,0.999999999999994,0.997235972739922,0.033420874972634,0
90,"650_fri_c0_500_50",500,51,"S1",1,0.977265382515387,0.0311270684923396,0.0394946581380862,617.753686465525,0.953567528963231,7,959.057000000001,"sigmoid(x3)","cos_deg(x1*x2)","x3",1,1,1,0.0372228812317422,0
91,"651_fri_c0_100_25",100,26,"S1",1,0.976134903395608,0.0321654245594888,0.0479056583636908,97.3809851088016,0.952133392067568,8,509.857000000018,"x5","sigmoid(x1*x2)","sigmoid(x3)",1,1,0.999931067564887,0.0796563707277795,0
92,"653_fri_c0_250_25",250,26,"S1",1,0.928951115895818,0.0564604449894701,0.072108597886321,208.592083371945,0.862390296101353,7,626.652999999991,"sigmoid(x2*x1)","x2*x1","x4",1,0.992504574140714,0.847281793635403,0.0557357575290344,0
93,"654_fri_c0_500_10",500,11,"S1",1,0.538790023671628,0.0835184727156752,0.289234565260256,448.676034201477,-1.29164597562862,12,917.630000000005,"cos_deg(x3)","p0(x2)","x3",1,1,0.999480793479304,0.0371529389327794,0
94,"656_fri_c1_100_5",100,6,"S1",1,0.849374399802699,0.128178387398292,0.164669448448065,28.2384032187858,0.641819767795719,9,519.427999999985,"x1*x1","cos_deg(x1)","x2",0.999999600149303,0.999999600091268,0.918921532124058,0.152743589367343,1
95,"657_fri_c2_250_10",250,11,"S1",1,0.876728626585984,0.0774370275997316,0.107417663144863,102.240527245015,0.76281246178057,12,884.760000000009,"x5","x4","x3",1,0.999999999999992,0.99999999992109,0.108590938453923,1
96,"658_fri_c3_250_25",250,26,"S1",1,0.988012831656258,0.0194451578478759,0.0241472269967143,334.382545211853,0.974981653301283,9,838.25900000002,"sigmoid(x1*x2)","sin_deg(sigmoid(x1*x2))","sin_deg(sigmoid(troot(sigmoid(x1*x2))))",1,1,1,0.0698440848342794,2
97,"659_sleuth_ex1714",47,8,"S1",1,0.862011385800238,0.0604790428230341,0.082434689932369,41.8819661724467,0.733971859956422,12,456.102000000014,"x2","x1","x6*x6",0.957371555510149,0.817235203046198,0.814097293785976,0.450515133423406,0
98,"663_rabe_266",120,3,"S1",1,0.998097916791788,0.0135280107247389,0.0181356034067888,199.621789339795,0.99595406461679,5,555.568999999989,"x1","cos_deg(x2)","sigmoid(1+(cos_deg(x2)+(x2+x2)))*x1",1,1,1,0,0
99,"665_sleuth_case2002",147,7,"S1",1,0.564984569460969,0.114475351624627,0.15634509422053,28.5454253064647,0.249804251861081,6,456.268000000011,"x6","x5","x5",0.99999999999034,0.559601714029657,0.516451883490399,0.176673527028864,0
100,"666_rmftsa_ladata",508,11,"S1",1,0.780712232893632,0.052937098898308,0.0722418221355088,517.47235160717,0.607260644526732,7,843.926999999996,"x3","x2","x1*x1",0.999984581343866,0.771389793885639,0.684461089524287,0.425887775249786,6
101,"678_visualizing_environmental",111,4,"S1",1,0.370484205803217,0.127070964494409,0.172572307554673,35.8914470930261,-0.0196721603228862,3,377.712999999989,"x1","x1","x3",0.663657904967472,0.663004755327431,0.542742029240888,0.446990248788918,0
102,"687_sleuth_ex1605",62,6,"S1",1,0.488151424317943,0.1185611204874,0.138785712558891,17.1914691925133,0.00263915851830498,5,356.277999999991,"x5","x4","x2",0.999999999493479,0.271480420302342,0.131906035579814,0.250949751082405,0
103,"690_visualizing_galaxy",323,5,"S1",1,0.969358365387136,0.0443187274345202,0.0633980583290448,331.166515045284,0.938033736244874,7,767.320000000007,"cos_deg(x2)","x2*x2","x4",0.99999997888085,0.999999969791166,0.999999435870193,0.255754858205335,1
104,"695_chatfield_4",235,13,"S1",1,0.952383583304327,0.0463059788131276,0.0635893539767415,219.7794303711,0.90557851304189,5,488.266000000003,"x12","x11","x7",0.999999999953225,0.993360600663935,0.49013167488587,0.748700997402412,51
105,"706_sleuth_case1202",93,7,"S1",1,0.911370758324253,0.0734468763852614,0.0998171102711174,33.5080831739749,0.794351983162815,4,403.781000000017,"x5","x5*x3","x3",0.999999646310423,0.969005516534934,0.181995682707163,0.296128288066476,0
106,"712_chscase_geyser1",222,3,"S1",1,0.86556294294748,0.102635389562144,0.121479683303374,119.95003259044,0.747383369727174,2,440.249000000011,"x2","x1",NA,1,0.784646127568183,NA,0.0835543380949102,0
108,"auto_insurance_price",193,24,"S1",1,0.0639865459251488,0.202206879827932,1.0224602166502,175.928146862973,-17.7863206103699,11,654.810000000027,"x7","x12","x1*(x12*x1)",0.999999999999971,0.999969846021326,0.999917288458598,0.285088648343759,13
109,"first_principles_ideal_gas",30,4,"S1",1,0.956510198615603,0.0621578430187155,0.110388205670425,36.8706591081226,0.843862994580066,6,459.84599999999,"cos_deg(x3)","x3*x3","x1",0.797929782330093,0.758926977915949,0.712155016723191,0.0881101198278046,0
110,"first_principles_newton",30,4,"S1",1,0.779006937678056,0.162604476744029,0.196689921208689,-0.959988408511418,0.598972941521075,6,373.375,"troot(x1)","troot(troot(x3))","x1",0.954681140044468,0.87051986699748,0.62896525711887,0.325908266648953,0
111,"first_principles_planck",100,3,"S1",1,0.640572972467319,0.0695194856353206,0.197073720282474,124.227442580233,-0.0359308372673273,5,490.678000000014,"sin_deg(x1)","x2*x1","sin_deg(x2*x1)",0.999999999999998,0.999999999999985,0.999999999999,0.00818782759614746,0
112,"first_principles_rydberg",50,3,"S1",1,0.999702980577587,0.00776208497064752,0.00949288588186429,77.2748200100907,0.999283126712763,5,315.839000000007,"x2*x1","x1","troot(x2*x1)",0.999999999981022,0.999994332589592,0.999993314113879,0.569022775410477,0
113,"nikuradse_1",362,3,"S1",1,0.970922193232943,0.0534972899812629,0.0725996929470643,266.815694453878,0.941256711255788,5,883.851999999984,"x1*x1","cos_deg(x1)","sigmoid(1+(x1+((x1*x1)+cos_deg(x1))))",1,1,0.999993454783409,0.152571125019066,0
115,"strogatz_bacres1",400,3,"S1",1,0.21268203061273,0.176618822687779,0.220963377052074,1197.08972012211,-0.178791133459498,5,386.482000000018,"x1","x2","x1*x1",1,1,1,0.0245198014527286,0
116,"strogatz_bacres2",400,3,"S1",1,0.955529491931333,0.422579505024581,0.432403663924415,1047.47420524526,-1.06570796605457,5,378.599000000017,"x1","x2","x1*x1",1,1,1,0.0245198014527286,0
117,"strogatz_barmag1",400,3,"S1",1,0.192526397206256,0.409445634465506,0.430021828948473,362.636036886222,-7.06882769524743,5,774.219000000012,"x2","x2*x1","sin_deg(1+(x1+(x2+x2)))",0.99965411165231,0.997396343191682,0.997385959348764,0.00683849284926243,0
118,"strogatz_barmag2",400,3,"S1",1,-0.633528345062562,0.159614247940339,0.237066337910084,298.174533106478,-1.41683750360272,5,826.849000000017,"x2","troot(x2)","cos_deg(x1)",1,1,0.901080544122941,0.00683849284926243,0
119,"strogatz_glider1",400,3,"S1",1,-0.999798040502428,0.307331835991713,0.362653914510515,39.9964021443246,-1.52202195088408,2,454.875999999989,"x1","x2",NA,0.999992645357775,0.124035236741741,NA,0.563772484434818,0
120,"strogatz_glider2",400,3,"S1",1,0.770117068585742,0.105961454817597,0.13523726062727,315.12176466215,0.565488726230414,5,818.981,"x1*x1","sigmoid(x1)","sin_deg(x1)",0.99999999999999,0.994790331135183,0.884735603001284,0.563772484434818,0
121,"strogatz_lv1",400,3,"S1",1,-0.404854615724593,0.879696029485617,0.88101093443851,1137.20676735586,-73955.7105486579,5,388.686999999976,"x1","x2","sin_deg(x1)",1,1,1,0.904019972050547,1
122,"strogatz_lv2",400,3,"S1",1,-0.287185227716294,0.748489224672339,0.753570248465308,849.542879928975,-1612.16204842939,5,379.079999999987,"x2","sigmoid(x2)","sigmoid(sigmoid(x2))",1,1,1,0.904019972050547,1
123,"strogatz_predprey1",400,3,"S1",1,-0.447977606184679,0.348088360125416,0.365274009321544,1006.68384342442,-63.3524869853505,5,824.03899999999,"x1","x2","x1*x2",1,1,1,0.41360727465672,0
124,"strogatz_predprey2",400,3,"S1",1,-0.743172929967906,0.377424041419022,0.427773052422146,449.198743678904,-1.95077412456127,5,377.396999999997,"x1","x2","x2*x1",1,1,1,0.41360727465672,0
125,"strogatz_shearflow1",400,3,"S1",1,-0.0451046786996755,5.85164998354332,11.7928702998569,509.092379334642,-16827.7482609033,5,373.726000000024,"x2","sigmoid((x1*x2)*x2)","(x1*x2)*x2",1,1,1,0.672621916216022,0
126,"strogatz_shearflow2",400,3,"S1",1,0.430945738762794,0.0736515806972622,0.148596222378316,197.713709013375,-0.0111172532955526,5,366.482000000018,"x2","x1*x2","cos_deg(x1)",1,0.999999999999999,0.999999999900436,0.672621916216022,0
127,"strogatz_vdp1",400,3,"S1",1,0.00618486084377984,0.294269544065355,0.341350128469751,526.957204131006,-12.5762525921881,5,413.027999999991,"((x2*x2)*x1)*x1","(x2*x2)*x1","p0((x2*x2)*x1)",1,1,0.881196907834811,0.51130748299378,0
128,"strogatz_vdp2",400,3,"S1",1,-1,0.530535070640021,0.59272732468905,10182.7147128434,-3.08794973201842,5,354.594999999972,"x1","cos_deg(x2)","troot(x1)",1,0.999999724157335,0.99931763075551,0.51130748299378,0
129,"solar_flare",1066,10,"S1",1,0.368420830664053,0.0547101823900391,0.101138572948889,729.241009014146,0.133240073374751,5,772.207,"x3","x2","x6",0.999998959499986,0.993928055193091,0.79971048674669,0.209493041264626,0
130,"auto_insurance_losses",159,24,"S1",1,-0.312441633607789,0.22224200703625,0.297768844699113,72.1367338760399,-0.732220421673611,14,436.527,"x6","cos_deg(x1)","sigmoid(x1)",0.999999999987044,0.999999999708724,0.999998301705732,0.323849053040194,15
1,"_deprecated_195_auto_price",159,16,"S1",2,0.939203496142345,0.0564442990077098,0.0831257389602818,139.552383364107,0.869055778084458,6,412.736999999999,"x5*x7","x12","x2",0.999995625750012,0.999791436313968,0.283388574381024,0.380661948618152,11
2,"_deprecated_207_autoPrice",159,16,"S1",2,0.939203496142345,0.0564442990077098,0.0831257389602818,139.552383364107,0.869055778084458,6,408.819,"x5*x7","x12","x2",0.999995625750012,0.999791436313968,0.283388574381024,0.380661948618151,11
3,"1027_ESL",488,5,"S1",2,0.926973048351146,0.053720674221314,0.0719308907562617,479.01140242469,0.853869818744554,7,637.57,"x4","x2","x1*x3",0.99944170512967,0.642039421266716,0.641778598399985,0.585962704350161,0
4,"1028_SWD",1000,11,"S1",2,0.675623367849637,0.162536902059216,0.197202108728285,67.6224696453491,0.451881083869021,10,1044.464,"x3","x10","x5",1,0.999999998877674,0.999999826024481,0.126556494295518,0
5,"1029_LEV",1000,5,"S1",2,0.710283495058957,0.114841101597931,0.157671884786564,305.93042602026,0.488847289000999,7,911.046,"x3","x1","x4",1,0.666684916591431,0.666679441614001,0.0511735377999165,0
6,"1030_ERA",1000,5,"S1",2,0.573940996177391,0.165537505719988,0.205128072861775,156.673533665788,0.328320562596757,6,769.546,"x3","x4","x2",0.999997634795435,0.998564886822953,0.666863175824442,0.0707040092319293,0
7,"1089_USCrime",47,14,"S1",2,0.918419381001893,0.0870748730294019,0.106657724960249,24.270630577845,0.794167435923005,8,378.964000000002,"x1","x3","x5",0.915140894706651,0.902996700222521,0.785441287621741,0.328885802455492,1
8,"1096_FacultySalaries",50,5,"S1",2,0.984417680438318,0.0542276134511572,0.0663539149834261,37.187168513443,0.934408940248728,8,346.052,"x2","x3","x3",0.671440195299169,0.642834389136168,0.621406577339818,0.543057953672732,3
9,"192_vineyard",52,3,"S1",2,0.771874158381564,0.104721691730735,0.150251585476186,25.9911666121571,0.555629928719113,2,320.361000000001,"x1","x2",NA,0.995206967150695,0.290313411776906,NA,0.722479253020938,0
10,"197_cpu_act",8192,22,"S1",2,0.990843126009228,0.0184423380957571,0.0249798913656191,13610.1362327478,0.981672228871093,23,22425.177,"x10","troot(x21)","troot(x16)",1,1,1,0.239802137947572,8
11,"210_cloud",108,6,"S1",2,0.92441688581783,0.0565244972002904,0.0867849476739393,102.392412093914,0.816501915630485,6,470.989999999998,"x3","x3","x4",0.65799062095446,0.654197188244627,0.560921355944102,0.295149673934701,1
12,"225_puma8NH",8192,9,"S1",2,0.812602440944191,0.102553190762954,0.133651354222099,3635.72872201309,0.659556767267189,9,9661.75700000001,"x2*x2","x3*x2","x3*(x2*x3)",1,1,1,0.00673705326593091,0
13,"227_cpu_small",8192,13,"S1",2,0.985990106969088,0.022642120760473,0.0308164370377605,12300.5680382795,0.972107116593165,20,12137.042,"x6*x12","x3","troot(x9)",1,1,1,0.230519031072177,1
14,"228_elusage",55,3,"S1",2,0.959828899012904,0.0662231869715218,0.0830225504972293,22.400034654243,0.906637357942324,5,316.027000000002,"x1","x1","cos_deg(x1)",0.662643759500248,0.662643759500245,0.301412313196685,0.247939285177505,0
15,"229_pwLinear",200,11,"S1",2,0.885092022475806,0.0573079180863874,0.0785434914376185,163.151123319362,0.77397258893915,10,704.243000000002,"x3","x5","x2",1,1,1,0.0590043406393893,0
