"Experiment","Run","Number","Feature","Margs","Data"
"S3",10,"Feature5","x5",1,"598_fri_c0_1000_25"
"S3",10,"Feature6","sin_deg(cos_deg(sin_deg(sigmoid(x1))))",1,"598_fri_c0_1000_25"
"S3",10,"Feature7","sigmoid(x3)",1,"598_fri_c0_1000_25"
"S3",10,"Feature8","sigmoid(x1)*troot(1+(troot(sigmoid(x2))*x1))",1,"598_fri_c0_1000_25"
"S3",10,"Feature9","x3",0.500601761224727,"598_fri_c0_1000_25"
"S3",10,"Feature10","x3",0.499398238775273,"598_fri_c0_1000_25"
"S3",10,"Feature1","cos_deg(x3*x3)",0.99999754574851,"599_fri_c2_1000_5"
"S3",10,"Feature2","x5",0.800000291478655,"599_fri_c2_1000_5"
"S3",10,"Feature3","x3",0.781817644176605,"599_fri_c2_1000_5"
"S3",10,"Feature4","x2",0.727272725004292,"599_fri_c2_1000_5"
"S3",10,"Feature5","x4",0.727272336185854,"599_fri_c2_1000_5"
"S3",10,"Feature6","x2",0.672727104480316,"599_fri_c2_1000_5"
"S3",10,"Feature7","x4",0.672726967674309,"599_fri_c2_1000_5"
"S3",10,"Feature8","x3",0.581818329142265,"599_fri_c2_1000_5"
"S3",10,"Feature9","x5",0.563635879887439,"599_fri_c2_1000_5"
"S3",10,"Feature1","x2",0.999999999999973,"601_fri_c1_250_5"
"S3",10,"Feature2","troot(p0(x2))",0.999999418590077,"601_fri_c1_250_5"
"S3",10,"Feature3","x5",0.999729411447212,"601_fri_c1_250_5"
"S3",10,"Feature4","x4",0.99664672650002,"601_fri_c1_250_5"
"S3",10,"Feature5","x3",0.425336513422597,"601_fri_c1_250_5"
"S3",10,"Feature6","cos_deg(x4)",0.00379056209638022,"601_fri_c1_250_5"
"S3",10,"Feature7","x5*x1",0.00128601045661571,"601_fri_c1_250_5"
"S3",10,"Feature1","x5",0.999951353452184,"602_fri_c3_250_10"
"S3",10,"Feature2","x4",0.748582406025906,"602_fri_c3_250_10"
"S3",10,"Feature3","sigmoid(x5)",0.733069645861871,"602_fri_c3_250_10"
"S3",10,"Feature4","x4",0.502786569700233,"602_fri_c3_250_10"
"S3",10,"Feature5","sigmoid(x5)",0.245892446339483,"602_fri_c3_250_10"
"S3",10,"Feature6","cos_deg(x5)",0.0225739493745023,"602_fri_c3_250_10"
"S3",10,"Feature1","cos_deg(sigmoid(x3))",1,"603_fri_c0_250_50"
"S3",10,"Feature2","troot(cos_deg(x2*x1))",1,"603_fri_c0_250_50"
"S3",10,"Feature3","sin_deg(x2*x1)",1,"603_fri_c0_250_50"
"S3",10,"Feature4","x4",1,"603_fri_c0_250_50"
"S3",10,"Feature5","sigmoid(x3)",1,"603_fri_c0_250_50"
"S3",10,"Feature6","x5",1,"603_fri_c0_250_50"
"S3",10,"Feature1","sin_deg(x2)",1,"604_fri_c4_500_10"
"S3",10,"Feature2","sigmoid(x2)",1,"604_fri_c4_500_10"
"S3",10,"Feature3","x2",0.99997946739137,"604_fri_c4_500_10"
"S3",10,"Feature4","x3*x5",0.996315909791738,"604_fri_c4_500_10"
"S3",10,"Feature5","x4",0.994199866326546,"604_fri_c4_500_10"
"S3",10,"Feature6","x3",0.732417722536674,"604_fri_c4_500_10"
"S3",10,"Feature7","x3",0.63149176960794,"604_fri_c4_500_10"
"S3",10,"Feature8","x4",0.555559251604276,"604_fri_c4_500_10"
"S3",10,"Feature9","x2",0.448623206774773,"604_fri_c4_500_10"
"S3",10,"Feature10","x5",0.0444164048553055,"604_fri_c4_500_10"
"S3",10,"Feature11","x10",0.0142791298813048,"604_fri_c4_500_10"
"S3",10,"Feature12","sin_deg(x5)",0.00198376382199724,"604_fri_c4_500_10"
"S3",10,"Feature1","x2",1,"605_fri_c2_250_25"
"S3",10,"Feature2","sigmoid(x2)",0.999999999999601,"605_fri_c2_250_25"
"S3",10,"Feature3","sin_deg(x2)",0.99999999838014,"605_fri_c2_250_25"
"S3",10,"Feature4","x5",0.999846078979101,"605_fri_c2_250_25"
"S3",10,"Feature5","x3",0.99983030221601,"605_fri_c2_250_25"
"S3",10,"Feature6","x4",0.839338784665832,"605_fri_c2_250_25"
"S3",10,"Feature7","x23",0.644455079295731,"605_fri_c2_250_25"
"S3",10,"Feature8","x23",0.428830138040578,"605_fri_c2_250_25"
"S3",10,"Feature9","x4",0.425483249302847,"605_fri_c2_250_25"
"S3",10,"Feature10","x15",0.148313956993468,"605_fri_c2_250_25"
"S3",10,"Feature11","x21",0.0492361628660967,"605_fri_c2_250_25"
"S3",10,"Feature12","x3*x4",0.0040884436537357,"605_fri_c2_250_25"
"S3",10,"Feature13","troot(x5)",0.00151505823158061,"605_fri_c2_250_25"
"S3",10,"Feature1","x3",1,"606_fri_c2_1000_10"
"S3",10,"Feature2","x2*x2",1,"606_fri_c2_1000_10"
"S3",10,"Feature3","sin_deg(sin_deg(x2*x2))",1,"606_fri_c2_1000_10"
"S3",10,"Feature4","x5",1,"606_fri_c2_1000_10"
"S3",10,"Feature5","x4",1,"606_fri_c2_1000_10"
"S3",10,"Feature6","sigmoid(x2*x2)",0.999999999999935,"606_fri_c2_1000_10"
"S3",10,"Feature7","x3*x3",0.999999724215869,"606_fri_c2_1000_10"
"S3",10,"Feature8","x2",0.99992969048476,"606_fri_c2_1000_10"
"S3",10,"Feature9","sin_deg(x2)",0.518978147352217,"606_fri_c2_1000_10"
"S3",10,"Feature10","sigmoid(x2)",0.481095908699491,"606_fri_c2_1000_10"
"S3",10,"Feature11","x6",0.055695830604219,"606_fri_c2_1000_10"
"S3",10,"Feature12","x6",0.0352069848197912,"606_fri_c2_1000_10"
"S3",10,"Feature1","x4",1,"607_fri_c4_1000_50"
"S3",10,"Feature2","sigmoid(troot(1+(sin_deg(x1)*(sigmoid(troot(x1))*x2))))",1,"607_fri_c4_1000_50"
"S3",10,"Feature3","x5",1,"607_fri_c4_1000_50"
"S3",10,"Feature4","cos_deg(x3)",1,"607_fri_c4_1000_50"
"S3",10,"Feature5","sigmoid(sigmoid(troot(sin_deg(x1)*(sigmoid(troot(x1))*x2))))",1,"607_fri_c4_1000_50"
"S3",10,"Feature6","troot(1+(sin_deg(x1)*(sigmoid(troot(x1))*x2)))",1,"607_fri_c4_1000_50"
"S3",10,"Feature7","sigmoid(sin_deg(x1)*(sigmoid(troot(x1))*x2))",1,"607_fri_c4_1000_50"
"S3",10,"Feature8","sigmoid(p0(sigmoid(1+(sin_deg(x1)*(sigmoid(troot(x1))*x2)))))",1,"607_fri_c4_1000_50"
"S3",10,"Feature9","x3",1,"607_fri_c4_1000_50"
"S3",10,"Feature10","troot(sigmoid(sigmoid(troot(sin_deg(x1)*(sigmoid(troot(x1))*x2)))))",0.999997909651217,"607_fri_c4_1000_50"
"S3",10,"Feature11","x30",0.0769807982685157,"607_fri_c4_1000_50"
"S3",10,"Feature12","x30",0.0754831509227057,"607_fri_c4_1000_50"
"S3",10,"Feature13","x11",0.00284640951248417,"607_fri_c4_1000_50"
"S3",10,"Feature14","x16",0.00172985441446531,"607_fri_c4_1000_50"
"S3",10,"Feature15","x15",0.00141393131072789,"607_fri_c4_1000_50"
"S3",10,"Feature1","x2",1,"608_fri_c3_1000_10"
"S3",10,"Feature2","sigmoid(cos_deg(x5))",1,"608_fri_c3_1000_10"
"S3",10,"Feature3","cos_deg(x2)",1,"608_fri_c3_1000_10"
"S3",10,"Feature4","cos_deg(x2)*x2",1,"608_fri_c3_1000_10"
"S3",10,"Feature5","sin_deg(x2)",1,"608_fri_c3_1000_10"
"S3",10,"Feature6","sigmoid(x2)",1,"608_fri_c3_1000_10"
"S3",10,"Feature7","x3",0.997506208930764,"608_fri_c3_1000_10"
"S3",10,"Feature8","x4",0.666953615379179,"608_fri_c3_1000_10"
"S3",10,"Feature9","x4",0.666709742532292,"608_fri_c3_1000_10"
"S3",10,"Feature10","sigmoid(x3)",0.00249611784104789,"608_fri_c3_1000_10"
"S3",10,"Feature1","troot(x1)",1,"609_fri_c0_1000_5"
"S3",10,"Feature2","x5",1,"609_fri_c0_1000_5"
"S3",10,"Feature3","x2*x2",1,"609_fri_c0_1000_5"
"S3",10,"Feature4","sigmoid(x3)",1,"609_fri_c0_1000_5"
"S3",10,"Feature5","x3",1,"609_fri_c0_1000_5"
"S3",10,"Feature6","x2",0.998668208563679,"609_fri_c0_1000_5"
"S3",10,"Feature7","x4",0.66666666666673,"609_fri_c0_1000_5"
"S3",10,"Feature8","x4",0.66666666666673,"609_fri_c0_1000_5"
"S3",10,"Feature9","sin_deg(x2)",0.00140948648919699,"609_fri_c0_1000_5"
"S3",10,"Feature1","x3",0.999187549754138,"611_fri_c3_100_5"
"S3",10,"Feature2","x4",0.753823485033599,"611_fri_c3_100_5"
"S3",10,"Feature3","cos_deg(x5)",0.684697312627073,"611_fri_c3_100_5"
"S3",10,"Feature4","x4",0.669467958693113,"611_fri_c3_100_5"
"S3",10,"Feature5","x1",0.627832788228949,"611_fri_c3_100_5"
"S3",10,"Feature6","x1",0.494928440395795,"611_fri_c3_100_5"
"S3",10,"Feature7","x5",0.300174991498621,"611_fri_c3_100_5"
"S3",10,"Feature8","x5",0.292782163434851,"611_fri_c3_100_5"
"S3",10,"Feature1","x4",1,"612_fri_c1_1000_5"
"S3",10,"Feature2","sigmoid(x3)",0.999999999989929,"612_fri_c1_1000_5"
"S3",10,"Feature3","troot(x2)",0.99999999991317,"612_fri_c1_1000_5"
"S3",10,"Feature4","x2",0.749999999896142,"612_fri_c1_1000_5"
"S3",10,"Feature5","x3",0.708333333471333,"612_fri_c1_1000_5"
"S3",10,"Feature6","x5",0.708333333051517,"612_fri_c1_1000_5"
"S3",10,"Feature7","x5",0.666666666408988,"612_fri_c1_1000_5"
"S3",10,"Feature8","x3",0.666666666351153,"612_fri_c1_1000_5"
"S3",10,"Feature9","x2",0.624999999940804,"612_fri_c1_1000_5"
"S3",10,"Feature1","cos_deg(x2)",0.999999999993397,"613_fri_c3_250_5"
"S3",10,"Feature2","cos_deg(troot(x2))",0.999999999940824,"613_fri_c3_250_5"
"S3",10,"Feature3","troot(x2)",0.999999999915113,"613_fri_c3_250_5"
"S3",10,"Feature4","x4",0.999999999806169,"613_fri_c3_250_5"
"S3",10,"Feature5","(x2*(x3*x5))*x2",0.999946944194214,"613_fri_c3_250_5"
"S3",10,"Feature6","x2",0.6668758378922,"613_fri_c3_250_5"
"S3",10,"Feature7","x2",0.666562081153118,"613_fri_c3_250_5"
"S3",10,"Feature8","x3",0.666258679087694,"613_fri_c3_250_5"
"S3",10,"Feature9","x3",0.666255226686607,"613_fri_c3_250_5"
"S3",10,"Feature1","x2",0.999999999965965,"615_fri_c4_250_10"
"S3",10,"Feature2","cos_deg(x2)",0.999999995106551,"615_fri_c4_250_10"
"S3",10,"Feature3","sin_deg(x2)",0.999999993637082,"615_fri_c4_250_10"
"S3",10,"Feature4","x5*x5",0.999991969986178,"615_fri_c4_250_10"
"S3",10,"Feature5","x4",0.999973179802401,"615_fri_c4_250_10"
"S3",10,"Feature6","cos_deg(sigmoid(x2))",0.997832054427029,"615_fri_c4_250_10"
"S3",10,"Feature7","x3",0.749514546988262,"615_fri_c4_250_10"
"S3",10,"Feature8","x3",0.627306290903689,"615_fri_c4_250_10"
"S3",10,"Feature9","x8",0.36723759819723,"615_fri_c4_250_10"
"S3",10,"Feature10","x6",0.223984467066139,"615_fri_c4_250_10"
"S3",10,"Feature11","x5",0.0469551733415441,"615_fri_c4_250_10"
"S3",10,"Feature12","cos_deg(cos_deg(sigmoid(x2)))",0.00216756852379507,"615_fri_c4_250_10"
"S3",10,"Feature1","x2",1,"616_fri_c4_500_50"
"S3",10,"Feature2","sin_deg(sin_deg(x2))",1,"616_fri_c4_500_50"
"S3",10,"Feature3","x3",1,"616_fri_c4_500_50"
"S3",10,"Feature4","sigmoid(p0(x1))",1,"616_fri_c4_500_50"
"S3",10,"Feature5","cos_deg(x1)",1,"616_fri_c4_500_50"
"S3",10,"Feature6","p0(cos_deg(x1))*x1",1,"616_fri_c4_500_50"
"S3",10,"Feature7","troot(x2)",1,"616_fri_c4_500_50"
"S3",10,"Feature8","troot(sin_deg(x2))",1,"616_fri_c4_500_50"
"S3",10,"Feature9","cos_deg(x3)",1,"616_fri_c4_500_50"
"S3",10,"Feature10","sin_deg(x1)",1,"616_fri_c4_500_50"
"S3",10,"Feature11","x1*sin_deg(x1)",1,"616_fri_c4_500_50"
"S3",10,"Feature12","cos_deg(troot(x4))",0.999999999999946,"616_fri_c4_500_50"
"S3",10,"Feature13","cos_deg(sigmoid(p0(x1)))",0.999999979681265,"616_fri_c4_500_50"
"S3",10,"Feature14","sin_deg(troot(x2)*sin_deg(x2))",0.99994337191138,"616_fri_c4_500_50"
"S3",10,"Feature15","x27",0.0557535996358794,"616_fri_c4_500_50"
"S3",10,"Feature1","sin_deg(x3)",0.999999128539561,"617_fri_c3_500_5"
"S3",10,"Feature2","x2",0.999998928582026,"617_fri_c3_500_5"
"S3",10,"Feature3","x1",0.716946970022044,"617_fri_c3_500_5"
"S3",10,"Feature4","x4",0.67923291228219,"617_fri_c3_500_5"
"S3",10,"Feature5","x3",0.660380317559541,"617_fri_c3_500_5"
"S3",10,"Feature6","x1",0.6414783695548,"617_fri_c3_500_5"
"S3",10,"Feature7","x4",0.622652975847146,"617_fri_c3_500_5"
"S3",10,"Feature8","x3",0.622646058740378,"617_fri_c3_500_5"
"S3",10,"Feature9","x3",0.528296651622347,"617_fri_c3_500_5"
"S3",10,"Feature1","x4",1,"618_fri_c3_1000_50"
"S3",10,"Feature2","x5",1,"618_fri_c3_1000_50"
"S3",10,"Feature3","(x5*x2)*p0(x2)",1,"618_fri_c3_1000_50"
"S3",10,"Feature4","(x5*x2)*x2",1,"618_fri_c3_1000_50"
"S3",10,"Feature5","x5*x2",1,"618_fri_c3_1000_50"
"S3",10,"Feature6","troot(x5*x2)",0.999999999999993,"618_fri_c3_1000_50"
"S3",10,"Feature7","x3",0.999754583824412,"618_fri_c3_1000_50"
"S3",10,"Feature8","x2",0.947448225704337,"618_fri_c3_1000_50"
"S3",10,"Feature9","x41",0.521966181953857,"618_fri_c3_1000_50"
"S3",10,"Feature10","x44*x41",0.026845223203253,"618_fri_c3_1000_50"
"S3",10,"Feature11","x39",0.0161196396143879,"618_fri_c3_1000_50"
"S3",10,"Feature1","sin_deg(x2*x1)",1,"620_fri_c1_1000_25"
"S3",10,"Feature2","sigmoid(sigmoid(x2*x1))",1,"620_fri_c1_1000_25"
"S3",10,"Feature3","x5",1,"620_fri_c1_1000_25"
"S3",10,"Feature4","troot(cos_deg(troot(x3)))",1,"620_fri_c1_1000_25"
"S3",10,"Feature5","cos_deg(x3)",1,"620_fri_c1_1000_25"
"S3",10,"Feature6","x2*x1",1,"620_fri_c1_1000_25"
"S3",10,"Feature7","sigmoid(x2*x1)",1,"620_fri_c1_1000_25"
"S3",10,"Feature8","cos_deg(x2*x1)",0.999999999271046,"620_fri_c1_1000_25"
"S3",10,"Feature9","sin_deg(x4)",0.999983030263013,"620_fri_c1_1000_25"
"S3",10,"Feature10","sigmoid(sigmoid(sigmoid(x2*x1)))",0.999982518799823,"620_fri_c1_1000_25"
"S3",10,"Feature1","troot(x1)",0.999999999997549,"621_fri_c0_100_10"
"S3",10,"Feature2","x5",0.999999996195616,"621_fri_c0_100_10"
"S3",10,"Feature3","x4",0.992992189817847,"621_fri_c0_100_10"
"S3",10,"Feature4","x2",0.694446149376719,"621_fri_c0_100_10"
"S3",10,"Feature5","x2",0.65059950569255,"621_fri_c0_100_10"
"S3",10,"Feature6","cos_deg(x2)",0.591952284226768,"621_fri_c0_100_10"
"S3",10,"Feature7","sin_deg(x2)",0.409203475478137,"621_fri_c0_100_10"
"S3",10,"Feature8","x10",0.0826778919301865,"621_fri_c0_100_10"
"S3",10,"Feature9","sin_deg(x4)",0.0186620006541517,"621_fri_c0_100_10"
"S3",10,"Feature10","x2*x4",0.00214608234866079,"621_fri_c0_100_10"
"S3",10,"Feature11","x10*x4",0.0013188417907052,"621_fri_c0_100_10"
"S3",10,"Feature1","cos_deg(sigmoid(x2))",1,"622_fri_c2_1000_50"
"S3",10,"Feature2","sigmoid(x3)",1,"622_fri_c2_1000_50"
"S3",10,"Feature3","x4",1,"622_fri_c2_1000_50"
"S3",10,"Feature4","x2*x2",1,"622_fri_c2_1000_50"
"S3",10,"Feature5","sigmoid(x2)",1,"622_fri_c2_1000_50"
"S3",10,"Feature6","p0(sigmoid(p0(cos_deg(x3))))",0.999999999999947,"622_fri_c2_1000_50"
"S3",10,"Feature7","x5",0.999999988902854,"622_fri_c2_1000_50"
"S3",10,"Feature8","cos_deg(x2)",0.998054233766512,"622_fri_c2_1000_50"
"S3",10,"Feature9","x2*sigmoid(x2)",0.998053403181574,"622_fri_c2_1000_50"
"S3",10,"Feature10","x2",0.668358959409101,"622_fri_c2_1000_50"
"S3",10,"Feature11","x2",0.668281225416517,"622_fri_c2_1000_50"
"S3",10,"Feature12","cos_deg(x2)",0.00194659778545095,"622_fri_c2_1000_50"
"S3",10,"Feature13","cos_deg(x2)*sin_deg(x2)",0.0019465435323582,"622_fri_c2_1000_50"
"S3",10,"Feature1","sigmoid(x5)",1,"623_fri_c4_1000_10"
"S3",10,"Feature2","x4",1,"623_fri_c4_1000_10"
"S3",10,"Feature3","sigmoid(x2)",1,"623_fri_c4_1000_10"
"S3",10,"Feature4","sin_deg(sin_deg(x2))",1,"623_fri_c4_1000_10"
"S3",10,"Feature5","cos_deg(x2*x2)",1,"623_fri_c4_1000_10"
"S3",10,"Feature6","x5",1,"623_fri_c4_1000_10"
"S3",10,"Feature7","x2*x2",1,"623_fri_c4_1000_10"
"S3",10,"Feature8","cos_deg(sigmoid(x2))",0.999999999999998,"623_fri_c4_1000_10"
"S3",10,"Feature9","x3",0.999341670254477,"623_fri_c4_1000_10"
"S3",10,"Feature10","x2",0.831459977150745,"623_fri_c4_1000_10"
"S3",10,"Feature11","x2",0.584171539642927,"623_fri_c4_1000_10"
"S3",10,"Feature12","x9",0.505621425673987,"623_fri_c4_1000_10"
"S3",10,"Feature1","troot(x2)",1,"624_fri_c0_100_5"
"S3",10,"Feature2","x1",1,"624_fri_c0_100_5"
"S3",10,"Feature3","x3",0.999999999999942,"624_fri_c0_100_5"
"S3",10,"Feature4","cos_deg(x3)",0.999999999999867,"624_fri_c0_100_5"
"S3",10,"Feature5","x5",0.999999999999131,"624_fri_c0_100_5"
"S3",10,"Feature6","sin_deg(x1)",0.998394452966816,"624_fri_c0_100_5"
"S3",10,"Feature7","x4",0.666666666666376,"624_fri_c0_100_5"
"S3",10,"Feature8","x4",0.666666666666376,"624_fri_c0_100_5"
"S3",10,"Feature9","x4*x4",0.00440420056258731,"624_fri_c0_100_5"
"S3",10,"Feature1","cos_deg(x2)",0.999999999999998,"626_fri_c2_500_50"
"S3",10,"Feature2","sin_deg(x3)",0.999999999727004,"626_fri_c2_500_50"
"S3",10,"Feature3","x4*x3",0.999999999726993,"626_fri_c2_500_50"
"S3",10,"Feature4","x2",0.999999999594133,"626_fri_c2_500_50"
"S3",10,"Feature5","sin_deg(x2)",0.999999847839635,"626_fri_c2_500_50"
"S3",10,"Feature6","x2*p0(x2)",0.99985691538947,"626_fri_c2_500_50"
"S3",10,"Feature7","x5*x5",0.998561032425863,"626_fri_c2_500_50"
"S3",10,"Feature8","x11",0.722316678882299,"626_fri_c2_500_50"
"S3",10,"Feature9","x31",0.194305965626494,"626_fri_c2_500_50"
"S3",10,"Feature10","x12",0.0750071673405394,"626_fri_c2_500_50"
"S3",10,"Feature11","x4",0.0564244232347798,"626_fri_c2_500_50"
"S3",10,"Feature12","x30",0.0409231062548765,"626_fri_c2_500_50"
"S3",10,"Feature13","x4",0.0339908984296374,"626_fri_c2_500_50"
"S3",10,"Feature14","x15",0.0289916066455192,"626_fri_c2_500_50"
"S3",10,"Feature15","x22",0.0250561530559285,"626_fri_c2_500_50"
"S3",10,"Feature16","x37",0.0233029830321846,"626_fri_c2_500_50"
"S3",10,"Feature17","x32",0.019248602463623,"626_fri_c2_500_50"
"S3",10,"Feature18","x39",0.0187324182763323,"626_fri_c2_500_50"
"S3",10,"Feature19","x30",0.0181424953367437,"626_fri_c2_500_50"
"S3",10,"Feature20","x49",0.0167494793151277,"626_fri_c2_500_50"
"S3",10,"Feature21","p0(x2)",0.00182390347394706,"626_fri_c2_500_50"
"S3",10,"Feature22","sin_deg(x5*x5)",0.00143673413857809,"626_fri_c2_500_50"
"S3",10,"Feature1","sigmoid(x2*x2)",1,"627_fri_c2_500_10"
"S3",10,"Feature2","p0(sigmoid(x2))",1,"627_fri_c2_500_10"
"S3",10,"Feature3","troot(cos_deg(x2))",1,"627_fri_c2_500_10"
"S3",10,"Feature4","x4",0.999999890550272,"627_fri_c2_500_10"
"S3",10,"Feature5","x2",0.999992917369492,"627_fri_c2_500_10"
"S3",10,"Feature6","cos_deg(x2)",0.999978723988269,"627_fri_c2_500_10"
"S3",10,"Feature7","x5",0.997276674446602,"627_fri_c2_500_10"
"S3",10,"Feature8","x2",0.00301512691998799,"627_fri_c2_500_10"
"S3",10,"Feature9","sigmoid(x5)",0.0024937812282651,"627_fri_c2_500_10"
"S3",10,"Feature1","x2",1,"628_fri_c3_1000_5"
"S3",10,"Feature2","sigmoid(x2)",1,"628_fri_c3_1000_5"
"S3",10,"Feature3","sin_deg(x2)",1,"628_fri_c3_1000_5"
"S3",10,"Feature4","sigmoid(x5)",0.999999999999989,"628_fri_c3_1000_5"
"S3",10,"Feature5","x3",0.999994025769348,"628_fri_c3_1000_5"
"S3",10,"Feature6","x4",0.749999103896775,"628_fri_c3_1000_5"
"S3",10,"Feature7","x5",0.749997908135665,"628_fri_c3_1000_5"
"S3",10,"Feature8","x5",0.624999848060144,"628_fri_c3_1000_5"
"S3",10,"Feature9","x4",0.624999846917338,"628_fri_c3_1000_5"
"S3",10,"Feature1","x1",1,"631_fri_c1_500_5"
"S3",10,"Feature2","x2*x1",1,"631_fri_c1_500_5"
"S3",10,"Feature3","sigmoid(x1)",1,"631_fri_c1_500_5"
"S3",10,"Feature4","(x2*x1)*x2",1,"631_fri_c1_500_5"
"S3",10,"Feature5","x5",0.999993551632917,"631_fri_c1_500_5"
"S3",10,"Feature6","x4",0.666668816122395,"631_fri_c1_500_5"
"S3",10,"Feature7","x2",0.666668816122325,"631_fri_c1_500_5"
"S3",10,"Feature8","x4",0.666668816122306,"631_fri_c1_500_5"
"S3",10,"Feature9","x2",0.66666236775535,"631_fri_c1_500_5"
"S3",10,"Feature1","troot(sigmoid(sigmoid(sigmoid(x5))*(x2*x1)))",1,"633_fri_c0_500_25"
"S3",10,"Feature2","x5",1,"633_fri_c0_500_25"
"S3",10,"Feature3","sigmoid(sigmoid(x5))*(x2*x1)",1,"633_fri_c0_500_25"
"S3",10,"Feature4","sigmoid(x3)",1,"633_fri_c0_500_25"
"S3",10,"Feature5","x3",0.999999999610004,"633_fri_c0_500_25"
"S3",10,"Feature6","sin_deg(x4)",0.999999979910945,"633_fri_c0_500_25"
"S3",10,"Feature1","x4",0.999778352792285,"634_fri_c2_100_10"
"S3",10,"Feature2","x5",0.838171619887035,"634_fri_c2_100_10"
"S3",10,"Feature3","x8",0.70644502522737,"634_fri_c2_100_10"
"S3",10,"Feature4","x3",0.654937992941026,"634_fri_c2_100_10"
"S3",10,"Feature5","x3",0.632094070964578,"634_fri_c2_100_10"
"S3",10,"Feature6","x5",0.531211918266129,"634_fri_c2_100_10"
"S3",10,"Feature7","x5",0.10075439409737,"634_fri_c2_100_10"
"S3",10,"Feature8","x4*x8",0.0197980141733275,"634_fri_c2_100_10"
"S3",10,"Feature9","x8*x5",0.0152415119274634,"634_fri_c2_100_10"
"S3",10,"Feature1","x1*x2",1,"635_fri_c0_250_10"
"S3",10,"Feature2","sigmoid(x1*x2)",1,"635_fri_c0_250_10"
"S3",10,"Feature3","x5",0.997947063715237,"635_fri_c0_250_10"
"S3",10,"Feature4","x4",0.718802901429662,"635_fri_c0_250_10"
"S3",10,"Feature5","x4",0.624745498728595,"635_fri_c0_250_10"
"S3",10,"Feature6","x3",0.213845374784646,"635_fri_c0_250_10"
"S3",10,"Feature7","x8",0.131656655743975,"635_fri_c0_250_10"
"S3",10,"Feature8","x8",0.111593871041126,"635_fri_c0_250_10"
"S3",10,"Feature9","troot(x5)",0.0178889676718091,"635_fri_c0_250_10"
"S3",10,"Feature1","x4",1,"637_fri_c1_500_50"
"S3",10,"Feature2","sigmoid(x2)",0.999999999991694,"637_fri_c1_500_50"
"S3",10,"Feature3","x5",0.999996559361476,"637_fri_c1_500_50"
"S3",10,"Feature4","sin_deg(x2)",0.994235424146494,"637_fri_c1_500_50"
"S3",10,"Feature5","x2",0.63927307669615,"637_fri_c1_500_50"
"S3",10,"Feature6","x2",0.635999457912902,"637_fri_c1_500_50"
"S3",10,"Feature7","x16",0.250964790393154,"637_fri_c1_500_50"
"S3",10,"Feature8","x15",0.16592388945922,"637_fri_c1_500_50"
"S3",10,"Feature9","x48",0.00576504564405184,"637_fri_c1_500_50"
"S3",10,"Feature10","sin_deg(x2)",0.00576457585350595,"637_fri_c1_500_50"
"S3",10,"Feature11","x15",0.00576457585350595,"637_fri_c1_500_50"
"S3",10,"Feature12","x40",0.00249119380214553,"637_fri_c1_500_50"
"S3",10,"Feature13","x29",0.00249119380214553,"637_fri_c1_500_50"
"S3",10,"Feature1","x2",1,"641_fri_c1_500_10"
"S3",10,"Feature2","x2*x2",1,"641_fri_c1_500_10"
"S3",10,"Feature3","sin_deg(x2*x2)",1,"641_fri_c1_500_10"
"S3",10,"Feature4","cos_deg(x5)",1,"641_fri_c1_500_10"
"S3",10,"Feature5","p0(sigmoid(x2))",1,"641_fri_c1_500_10"
"S3",10,"Feature6","cos_deg(x2)",1,"641_fri_c1_500_10"
"S3",10,"Feature7","cos_deg(x2)*x3",0.999999999999995,"641_fri_c1_500_10"
"S3",10,"Feature8","sigmoid(x3)",0.999941578332028,"641_fri_c1_500_10"
"S3",10,"Feature9","p0(sigmoid(x3))*x2",0.942072682204659,"641_fri_c1_500_10"
"S3",10,"Feature10","x3",0.84733387456666,"641_fri_c1_500_10"
"S3",10,"Feature11","x4",0.711638397208744,"641_fri_c1_500_10"
"S3",10,"Feature12","x4",0.578277811441907,"641_fri_c1_500_10"
"S3",10,"Feature13","x3",0.577534694103461,"641_fri_c1_500_10"
"S3",10,"Feature14","(cos_deg(x2)*x3)*x2",0.0579273183116453,"641_fri_c1_500_10"
"S3",10,"Feature1","x2",1,"643_fri_c2_500_25"
"S3",10,"Feature2","sin_deg(x2)",0.999999999999998,"643_fri_c2_500_25"
"S3",10,"Feature3","sigmoid(x2)",0.999999999309388,"643_fri_c2_500_25"
"S3",10,"Feature4","x3",0.999999907271205,"643_fri_c2_500_25"
"S3",10,"Feature5","x5",0.999999241179804,"643_fri_c2_500_25"
"S3",10,"Feature6","sigmoid(x3)",0.99997490257566,"643_fri_c2_500_25"
"S3",10,"Feature7","x4",0.802248435583623,"643_fri_c2_500_25"
"S3",10,"Feature8","x4",0.5988739614589,"643_fri_c2_500_25"
"S3",10,"Feature9","x24",0.381489624546183,"643_fri_c2_500_25"
"S3",10,"Feature10","x13",0.0233601508469045,"643_fri_c2_500_25"
"S3",10,"Feature11","sigmoid(x2)",0.00105463471040722,"643_fri_c2_500_25"
"S3",10,"Feature1","x2",1,"644_fri_c4_250_25"
"S3",10,"Feature2","x4",1,"644_fri_c4_250_25"
"S3",10,"Feature3","x3",1,"644_fri_c4_250_25"
"S3",10,"Feature4","sigmoid(x3)",1,"644_fri_c4_250_25"
"S3",10,"Feature5","x2*x2",0.999999999999857,"644_fri_c4_250_25"
