"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S3",6,FALSE,FALSE,FALSE,FALSE,5,0.40179574999446,0.40179574999446,0.00339153548456178,0.0090446528489135,569.807165795699,0.99999723595289,5,2361.50699999998,"troot(sin_deg(x4*x4)+((x4*x4)+x6))","x9*(x9*troot(1+(x8+(sin_deg(x4*x4)+((x4*x4)+x6)))))","x9*x7",1,1,0.999999999999479
"S4",6,FALSE,FALSE,FALSE,FALSE,6,0.350528205785741,0.350528205785741,0.00135640881118158,0.00226778577408385,692.543515786174,0.999999826233646,6,2233.04700000002,"troot(x4*x4)","x6*troot(x4*x4)","(troot(x4*x4)*x8)*sin_deg(x9)",1,0.999999999996088,0.999770807768686
"S5",6,FALSE,FALSE,FALSE,FALSE,4,0.485227390491439,0.485227390491439,0.000923238866882877,0.00161857828486083,673.551428537306,0.999999911482517,4,2230.35799999995,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x9",1,1,0.483392624826032
"S6",6,FALSE,FALSE,FALSE,FALSE,7,0.456250568400915,0.456250568400915,0.00166892701079762,0.00302511056401473,689.400277164707,0.999999690796686,7,2279.90399999998,"troot(x4*x4)","x9*troot(x4*x4)","sigmoid(x5)",1,1,0.99999999991914
"S1",7,TRUE,FALSE,FALSE,FALSE,3,0.48429348673181,0.312391315642413,0.000803375947983991,0.00163330377893012,684.777371260963,0.999999909864563,4,2403.30799999996,"troot(x6*(x4*x4))","troot(x4*x4)","x1",1,1,0.154078727207541
"S2",7,FALSE,FALSE,FALSE,FALSE,5,0.657085257273899,0.657085257273899,0.00165442256822342,0.00249606912813412,696.692541425022,0.999999789488971,5,2330.88199999998,"x5","x9*troot(x4*x4)","troot(x4*x4)",1,1,1
"S3",7,FALSE,FALSE,FALSE,FALSE,4,0.502496412913266,0.502496412913266,0.000927032623981734,0.00161532129916616,673.551428537306,0.999999911838398,4,2218.36000000004,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x9",1,1,0.516952686256087
"S4",7,FALSE,TRUE,FALSE,FALSE,4,0.450857517547714,0.313571985070472,0.00152291820373485,0.00230829751578453,684.463843926107,0.999999819969866,5,2468.83199999999,"troot(x9*(x4*x4))","((x9*(troot(x4)*troot(x4)))*x7)*x6","x5",1,1,0.999940285261984
"S5",7,TRUE,FALSE,FALSE,FALSE,6,0.274503167780111,0.153587031541127,0.00118732358231643,0.00247423252911565,700.751802849772,0.999999793156127,7,2352.33400000003,"x8*x4","troot(1+((x4*x6)*x4))","x4",1,1,0.999999999999998
"S6",7,FALSE,FALSE,FALSE,FALSE,13,0.744635019050667,0.744635019050667,0.201661482445228,1.36819426243135,583.611867581985,0.936750489962659,13,2475.25900000002,"troot(troot(x4)*x4)","troot(x4)","x4*sigmoid(sin_deg(x4))",1,1,1
"S1",8,FALSE,FALSE,FALSE,FALSE,4,0.48252037151739,0.48252037151739,0.000919288850430518,0.00161653746191979,683.81122596715,0.999999911705595,4,2499.21500000003,"x6*troot(x4*x4)","troot(x4*x4)","x9",1,1,0.579185508746095
"S2",8,FALSE,TRUE,FALSE,FALSE,4,0.465090986818457,0.3313638216589,0.00135278506368086,0.00208594825991182,695.628405985769,0.999999852982613,5,2498.69900000002,"troot(x4*(x9*x4))","x6*troot(x4*(x7*x4))","x5",1,1,0.692137553833231
"S3",8,FALSE,FALSE,FALSE,FALSE,4,0.457734979059521,0.457734979059521,0.000909635692395077,0.0018293412538234,664.145265943882,0.999999886929037,4,2451.14000000001,"(x6*troot(x4))*troot(x4)","troot((x6*x4)*(x6*x4))","x6",1,1,0.89168054022599
"S4",8,FALSE,FALSE,FALSE,FALSE,5,0.600529492068939,0.600529492068939,0.00172078997536043,0.00242277683103808,694.413008035452,0.999999801669978,5,2336.23400000005,"troot(x4*x4)","x9*troot(x4*x4)","x7*troot(x4*x4)",1,1,1
